日期,时间段,计划购电_kWh,最终合同购电_kWh,充电_kWh,放电_kWh,紧急购电_kWh,弃电_kWh,电价_元每kWh,时段初SOC_kWh,时段末SOC_kWh
2025-07-09,23:00-23:10,849.7748666666665,849.7748666666665,33.333333333333336,0.0,0.0,37.33074999999974,0.5732,4350.0,4380.0
2025-07-09,23:10-23:20,879.6708353847097,879.6708353847097,0.0,-0.0,0.0,71.34293538470956,0.5508,4380.0,4380.0
2025-07-09,23:20-23:30,927.4754921189013,927.4754921189013,100.0,0.0,0.0,14.547158785568058,0.5501,4380.0,4470.0
2025-07-09,23:30-23:40,892.8857698373894,892.8857698373894,33.333333333333336,0.0,0.0,68.165686504056,0.5586,4470.0,4500.0
2025-07-09,23:40-23:50,830.1263405093587,830.1263405093587,0.0,-0.0,0.0,62.447007176025295,0.5252,4500.0,4500.0
2025-07-09,23:50-24:00,873.9535655442567,873.9535655442567,33.333333333333336,0.0,0.0,92.07023221092322,0.4842,4500.0,4530.0
2025-07-10,00:00-00:10,939.2535491071368,939.2535491071368,205.48183244047019,0.0,-0.0,0.0,0.5252,4530.0,4714.933649196423
2025-07-10,00:10-00:20,958.9666146372173,958.9666146372173,176.01111463721685,0.0,0.0,4.547473508864641e-13,0.5798,4714.933649196423,4873.343652369918
2025-07-10,00:20-00:30,930.8682083334169,930.8682083334169,96.98654166675017,0.0,-0.0,0.0,0.5727,4873.343652369918,4960.6315398699935
2025-07-10,00:30-00:40,839.983120586385,839.983120586385,80.12092058638498,0.0,-0.0,0.0,0.5016,4960.6315398699935,5032.74036839774
2025-07-10,00:40-00:50,803.9682948951183,803.9682948951183,87.51237822845117,0.0,0.0,4.547473508864641e-13,0.5124,5032.74036839774,5111.501508803346
2025-07-10,00:50-01:00,764.9778191350508,764.9778191350508,17.291152468384706,0.0,4.547473508864641e-13,0.0,0.5854,5111.501508803346,5127.063546024892
2025-07-10,01:00-01:10,791.254654809287,791.254654809287,49.74545480928706,0.0,-0.0,0.0,0.5597,5127.063546024892,5171.834455353251
2025-07-10,01:10-01:20,807.9023518387538,807.9023518387538,110.50676850542004,0.0,0.0,4.547473508864641e-13,0.5135,5171.834455353251,5271.290547008129
2025-07-10,01:20-01:30,821.5630612822426,821.5630612822426,145.38972794890975,0.0,3.410605131648481e-13,0.0,0.5126,5271.290547008129,5402.141302162147
2025-07-10,01:30-01:40,806.5884333333333,806.5884333333333,76.17215000000013,0.0,1.1368683772161603e-13,0.0,0.5399,5402.141302162147,5470.696237162148
2025-07-10,01:40-01:50,785.2875833333335,785.2875833333335,25.83511666666709,0.0,2.2737367544323206e-13,0.0,0.5464,5470.696237162148,5493.947842162148
2025-07-10,01:50-02:00,721.9510231942303,721.9510231942303,0.0,29.462310139103284,0.0,2.2737367544323206e-13,0.5426,5493.947842162148,5461.211942007589
2025-07-10,02:00-02:10,1083.1767112940577,1083.1767112940577,302.7984779607242,0.0,0.0,1.1368683772161603e-13,0.5721,5461.211942007589,5733.7305721722405
2025-07-10,02:10-02:20,866.4873168477162,866.4873168477162,105.85066684771644,0.0,2.2737367544323206e-13,0.0,0.5514,5733.7305721722405,5828.996172335185
2025-07-10,02:20-02:30,919.7406001952121,919.7406001952121,212.18393352854542,0.0,1.1368683772161603e-13,0.0,0.5122,5828.996172335185,6019.961712510876
2025-07-10,02:30-02:40,841.9225315155055,841.9225315155055,109.83863151550597,0.0,4.547473508864641e-13,0.0,0.5648,6019.961712510876,6118.8164808748315
2025-07-10,02:40-02:50,768.6344634998593,768.6344634998593,7.578313499858874,0.0,0.0,4.547473508864641e-13,0.5546,6118.8164808748315,6125.6369630247045
2025-07-10,02:50-03:00,842.8933333333333,842.8933333333333,94.33999999999995,0.0,0.0,1.1368683772161603e-13,0.4892,6125.6369630247045,6210.5429630247045
2025-07-10,03:00-03:10,745.1115825711323,745.1115825711323,19.421015904465296,0.0,0.0,3.410605131648481e-13,0.5322,6210.5429630247045,6228.021877338723
2025-07-10,03:10-03:20,742.4428319238021,742.4428319238021,12.224165257135205,0.0,0.0,3.410605131648481e-13,0.5592,6228.021877338723,6239.023626070145
2025-07-10,03:20-03:30,721.0400000000001,721.0400000000001,0.0,30.32499999999991,0.0,1.1368683772161603e-13,0.53,6239.023626070145,6205.329181625701
