problem,seed,variant,stress,error,total,cleared,ratio,time_s,avg_s,move_m,measures,switches,miss,fallbacks,audits,runtime_s,certificate
4,40064,0,1,1,11,11,1,11364.360826,1033.12371145,42091.8041313,486,455,2,1,22,0.000379,convex_mesh_per_channel
4,40065,0,1,1,14,14,1,12717.739202,908.409943,50578.6960176,425,389,6,4,28,0.0004643,convex_mesh_per_channel
4,40066,0,1,1,10,10,1,11919.064447,1191.9064447,44145.3222558,511,482,1,4,17,0.0003385,convex_mesh_per_channel
4,40067,0,1,1,13,13,1,13313.95374,1024.15028769,52544.7687202,460,428,4,3,26,0.0004117,convex_mesh_per_channel
4,40068,0,1,1,16,16,1,12822.488061,801.405503813,51387.4403286,415,384,2,5,28,0.0004538,upper_bound_16
4,40069,0,1,1,15,15,1,12088.302124,805.886808267,47181.5106422,433,406,2,2,30,0.000456,convex_mesh_per_channel
4,40070,0,1,1,13,13,1,13312.95374,1024.07336462,52544.7687202,460,427,4,3,26,0.0004169,convex_mesh_per_channel
4,40071,0,1,1,12,12,1,12067.295039,1005.60791992,45921.4752075,475,448,0,4,20,0.0003603,convex_mesh_per_channel
4,40072,0,1,1,12,12,1,12066.295039,1005.52458658,45921.4752075,475,447,0,4,20,0.0003615,convex_mesh_per_channel
4,40073,0,1,1,14,14,1,12719.739202,908.552800143,50578.6960176,425,391,6,4,28,0.0004335,convex_mesh_per_channel
4,40074,0,1,1,10,10,1,11919.064447,1191.9064447,44145.3222558,511,482,1,4,17,0.0003366,convex_mesh_per_channel
4,40075,0,1,1,16,16,1,12823.488061,801.468003813,51387.4403286,415,385,2,5,28,0.0005574,upper_bound_16
4,40076,0,1,1,16,16,1,12823.488061,801.468003813,51387.4403286,415,385,2,5,28,0.0004599,upper_bound_16
4,40077,0,1,1,10,10,1,11919.064447,1191.9064447,44145.3222558,511,482,1,4,17,0.0003294,convex_mesh_per_channel
4,40078,0,1,1,13,13,1,13313.95374,1024.15028769,52544.7687202,460,428,4,3,26,0.0004046,convex_mesh_per_channel
