problem,seed,method,n,cleared,time_s,avg_s,move_m,measures,switches,miss,fallbacks,plans,exact_plans,local_plans,nonlocal_plans,max_route_gap_m,mean_route_gap_m,weighted_gap_ratio,max_relative_gap,skipped,runtime_s,certificate
4,510034,5,15,15,8894.960546,592.9973697333,34709.80273297,228,207,177,3,36,12,36,0,931.6064876957,357.8498365969,0.03495929304339,0.08378402930633,0,0.0241106,convex_mesh_per_channel
4,510035,0,16,16,6018.900035,376.1812521875,24119.50018443,189,167,1,1,0,0,0,0,0,0,0,0,0,0.0116018,upper_bound_16
4,510035,1,16,16,6172.917325,385.8073328125,24914.58664579,188,167,1,1,0,0,0,0,0,0,0,0,0,0.0116347,upper_bound_16
4,510035,2,16,16,6346.155631,396.6347269375,25780.77817232,188,167,1,1,0,0,0,0,0,0,0,0,0,0.0118434,upper_bound_16
4,510035,3,16,16,5749.787408,359.361713,22913.93709307,175,149,21,2,0,0,0,0,0,0,0,0,6,0.0116073,upper_bound_16
4,510035,4,16,16,5749.787408,359.361713,22913.93709307,175,149,21,2,31,7,31,0,931.132397162,457.7446061306,0.04564755879657,0.07652465201741,6,0.0326745,upper_bound_16
4,510035,5,16,16,5514.666026,344.666626625,22218.3301419,167,156,0,0,35,12,35,0,817.6764798571,226.2900576421,0.01864902026887,0.04521260756465,2,0.0286278,upper_bound_16
4,510036,0,14,14,8839.892879,631.4209199286,35144.46437968,271,224,54,5,0,0,0,0,0,0,0,0,0,0.0047639,convex_mesh_per_channel
4,510036,1,14,14,9273.685736,662.406124,37438.42865619,269,224,49,5,0,0,0,0,0,0,0,0,0,0.0046686,convex_mesh_per_channel
4,510036,2,14,14,9644.25654,688.8754671429,39496.2826878,262,224,47,4,0,0,0,0,0,0,0,0,0,0.0046445,convex_mesh_per_channel
4,510036,3,14,14,8839.892879,631.4209199286,35144.46437968,271,224,54,5,0,0,0,0,0,0,0,0,0,0.0046687,convex_mesh_per_channel
4,510036,4,14,14,8839.892879,631.4209199286,35144.46437968,271,224,54,5,35,15,35,0,964.499567098,237.6858852894,0.02456621049989,0.09043278987282,0,0.0162747,convex_mesh_per_channel
4,510036,5,14,14,6870.990176,490.7850125714,26699.95087873,242,215,12,2,35,14,35,0,922.0566082289,269.6199996452,0.02547087017332,0.0807804804275,0,0.0209984,convex_mesh_per_channel
4,510037,0,12,12,6121.769855,510.1474879167,23378.84928309,233,218,1,0,0,0,0,0,0,0,0,0,0,0.0064261,convex_mesh_per_channel
4,510037,1,12,12,6378.853554,531.5711295,24664.26777424,233,218,1,0,0,0,0,0,0,0,0,0,0,0.0066081,convex_mesh_per_channel
4,510037,2,12,12,6658.036488,554.836374,26060.18244741,233,218,1,0,0,0,0,0,0,0,0,0,0,0.0065138,convex_mesh_per_channel
4,510037,3,12,12,6121.769855,510.1474879167,23378.84928309,233,218,1,0,0,0,0,0,0,0,0,0,0,0.0065642,convex_mesh_per_channel
4,510037,4,12,12,6121.769855,510.1474879167,23378.84928309,233,218,1,0,33,12,33,0,1146.950171433,415.9289480838,0.03737391371159,0.07194146935814,0,0.0201082,convex_mesh_per_channel
4,510037,5,12,12,5469.784334,455.8153611667,20728.92166713,213,199,0,0,33,12,33,0,1533.750437737,432.7838381991,0.03688845518986,0.08927118512081,0,0.0210877,convex_mesh_per_channel
4,510038,0,15,15,6611.534702,440.7689801333,25822.67352785,216,196,32,2,0,0,0,0,0,0,0,0,0,0.0055042,convex_mesh_per_channel
4,510038,1,15,15,7496.295049,499.7530032667,29546.47529739,217,196,77,2,0,0,0,0,0,0,0,0,0,0.0053814,convex_mesh_per_channel
4,510038,2,15,15,7882.166721,525.4777814,31520.83366131,217,196,74,2,0,0,0,0,0,0,0,0,0,0.0054095,convex_mesh_per_channel
4,510038,3,15,15,6611.534702,440.7689801333,25822.67352785,216,196,32,2,0,0,0,0,0,0,0,0,0,0.0054056,convex_mesh_per_channel
4,510038,4,15,15,6611.534702,440.7689801333,25822.67352785,216,196,32,2,36,14,36,0,1023.147252522,333.2437975793,0.03135733736963,0.0803767180323,0,0.0168318,convex_mesh_per_channel
4,510038,5,15,15,6583.857056,438.9238037333,24709.28528777,249,226,32,2,36,16,36,0,988.913792737,303.4326658161,0.03102206574404,0.09822299760125,0,0.0173316,convex_mesh_per_channel
4,510039,0,10,10,5925.15884,592.515884,21160.79420501,277,258,0,0,0,0,0,0,0,0,0,0,0,0.0047532,convex_mesh_per_channel
4,510039,1,10,10,6077.701535,607.7701535,21923.50768501,277,258,0,0,0,0,0,0,0,0,0,0,0,0.0048516,convex_mesh_per_channel
4,510039,2,10,10,6265.368357,626.5368357,22861.84179241,277,258,0,0,0,0,0,0,0,0,0,0,0,0.0047119,convex_mesh_per_channel
4,510039,3,10,10,5925.15884,592.515884,21160.79420501,277,258,0,0,0,0,0,0,0,0,0,0,0,0.0047431,convex_mesh_per_channel
4,510039,4,10,10,5925.15884,592.515884,21160.79420501,277,258,0,0,31,12,31,0,738.0831782707,146.4829326784,0.01478339943072,0.07745339739689,0,0.0147506,convex_mesh_per_channel
4,510039,5,10,10,5760.143736,576.0143736,20860.71867674,259,243,0,0,31,12,31,0,656.4551210159,262.5311589993,0.02689365101983,0.0654689280811,0,0.016505,convex_mesh_per_channel
4,510040,0,11,11,6213.960902,564.9055365455,22809.80452304,269,246,2,1,0,0,0,0,0,0,0,0,0,0.0050899,convex_mesh_per_channel
4,510040,1,11,11,6294.88895,572.2626318182,23264.44477132,267,246,2,1,0,0,0,0,0,0,0,0,0,0.0051246,convex_mesh_per_channel
4,510040,2,11,11,6209.584794,564.5077085455,22862.92398289,266,246,2,1,0,0,0,0,0,0,0,0,0,0.0050847,convex_mesh_per_channel
4,510040,3,11,11,6213.960902,564.9055365455,22809.80452304,269,246,2,1,0,0,0,0,0,0,0,0,0,0.0050613,convex_mesh_per_channel
4,510040,4,11,11,6213.960902,564.9055365455,22809.80452304,269,246,2,1,32,12,32,0,743.8942891612,200.1642530946,0.01964088565864,0.07097110400752,0,0.0154833,convex_mesh_per_channel
4,510040,5,11,11,6544.291637,594.9356033636,24401.45817774,238,221,66,1,32,12,32,0,1083.383889288,403.7785988338,0.03686653614544,0.05803670895885,0,0.0236113,convex_mesh_per_channel
4,510041,0,16,16,6179.418865,386.2136790625,25602.09430194,157,140,18,2,0,0,0,0,0,0,0,0,0,0.013778,upper_bound_16
4,510041,1,16,16,7130.080611,445.6300381875,29350.40295999,157,140,85,2,0,0,0,0,0,0,0,0,0,0.0136854,upper_bound_16
4,510041,2,16,16,7496.485115,468.5303196875,31197.4254712,157,140,84,2,0,0,0,0,0,0,0,0,0,0.0134759,upper_bound_16
4,510041,3,16,16,5029.844035,314.3652521875,20734.22014816,127,117,17,1,0,0,0,0,0,0,0,0,8,0.013003,upper_bound_16
4,510041,4,16,16,5029.844035,314.3652521875,20734.22014816,127,117,17,1,29,6,29,0,919.3436112853,484.522911587,0.04334249401911,0.08296024947081,8,0.0383072,upper_bound_16
4,510041,5,16,16,4520.003113,282.5001945625,19110.01556459,104,92,2,0,25,4,25,0,890.028274176,388.6034715227,0.02563355671329,0.05446531979634,12,0.0392535,upper_bound_16
4,510042,0,11,11,8405.569253,764.1426593636,31757.84634314,298,254,85,5,0,0,0,0,0,0,0,0,0,0.0037507,convex_mesh_per_channel
4,510042,1,11,11,9384.745732,853.1587029091,35753.72872546,295,254,150,4,0,0,0,0,0,0,0,0,0,0.0037898,convex_mesh_per_channel
4,510042,2,11,11,9892.110696,899.2827905455,38455.55353877,289,254,149,3,0,0,0,0,0,0,0,0,0,0.0037577,convex_mesh_per_channel
4,510042,3,11,11,8405.569253,764.1426593636,31757.84634314,298,254,85,5,0,0,0,0,0,0,0,0,0,0.003764,convex_mesh_per_channel
4,510042,4,11,11,8405.569253,764.1426593636,31757.84634314,298,254,85,5,32,15,32,0,673.7842274936,123.115570497,0.01160919810832,0.03962401031346,0,0.0120339,convex_mesh_per_channel
4,510042,5,11,11,7803.911248,709.4464770909,29529.55622842,276,247,72,3,32,14,32,0,806.7625601962,252.98014338,0.02369002567937,0.05681485353117,0,0.0183874,convex_mesh_per_channel
4,510043,0,11,11,7893.84648,717.6224072727,29529.23236741,283,263,85,2,0,0,0,0,0,0,0,0,0,0.0040304,convex_mesh_per_channel
4,510043,1,11,11,9030.205496,820.9277723636,34161.02739756,283,263,155,2,0,0,0,0,0,0,0,0,0,0.0040123,convex_mesh_per_channel
4,510043,2,11,11,9659.807606,878.1643278182,37309.03793204,283,263,155,2,0,0,0,0,0,0,0,0,0,0.0040152,convex_mesh_per_channel
4,510043,3,11,11,7893.84648,717.6224072727,29529.23236741,283,263,85,2,0,0,0,0,0,0,0,0,0,0.0040861,convex_mesh_per_channel
4,510043,4,11,11,7893.84648,717.6224072727,29529.23236741,283,263,85,2,32,15,32,0,722.9960186376,211.0436833909,0.02076928674383,0.04754993849254,0,0.0126441,convex_mesh_per_channel
4,510043,5,11,11,8266.579293,751.5072084545,31172.89641919,289,259,91,3,32,14,32,0,368.9919091045,112.4067979047,0.009825498108118,0.02426456668188,0,0.0137846,convex_mesh_per_channel
4,510044,0,10,10,7892.828365,789.2828365,28249.1417983,324,300,91,2,0,0,0,0,0,0,0,0,0,0.002734,convex_mesh_per_channel
4,510044,1,10,10,8369.366478,836.9366478,30631.832359,324,300,91,2,0,0,0,0,0,0,0,0,0,0.0027423,convex_mesh_per_channel
4,510044,2,10,10,8654.212267,865.4212267,32081.0612914,323,300,91,2,0,0,0,0,0,0,0,0,0,0.0026867,convex_mesh_per_channel
4,510044,3,10,10,7892.828365,789.2828365,28249.1417983,324,300,91,2,0,0,0,0,0,0,0,0,0,0.0026757,convex_mesh_per_channel
4,510044,4,10,10,7892.828365,789.2828365,28249.1417983,324,300,91,2,31,17,31,0,450.198914531,83.26759173604,0.008685078841589,0.03770100009521,0,0.0103915,convex_mesh_per_channel
4,510044,5,10,10,6768.040486,676.8040486,24335.20243874,312,288,1,0,31,15,31,0,1279.423295283,339.6252627763,0.03427793846582,0.07521988257522,0,0.0127587,convex_mesh_per_channel
4,510045,0,15,15,8329.593897,555.3062598,33232.96953585,256,223,35,2,0,0,0,0,0,0,0,0,0,0.0047104,convex_mesh_per_channel
4,510045,1,15,15,8952.565161,596.8376774,35842.82593355,254,223,72,2,0,0,0,0,0,0,0,0,0,0.0044704,convex_mesh_per_channel
4,510045,2,15,15,9850.249146,656.6832764,40386.24585745,253,223,70,2,0,0,0,0,0,0,0,0,0,0.0045142,convex_mesh_per_channel
4,510045,3,15,15,8329.593897,555.3062598,33232.96953585,256,223,35,2,0,0,0,0,0,0,0,0,0,0.0044553,convex_mesh_per_channel
4,510045,4,15,15,8329.593897,555.3062598,33232.96953585,256,223,35,2,36,16,36,0,849.7416508842,212.7341923038,0.0205156427402,0.07766637326097,0,0.0161377,convex_mesh_per_channel
4,510045,5,15,15,7864.552782,524.3035188,31072.76396994,250,223,34,1,36,13,36,0,1538.260231063,414.959355361,0.03952139553085,0.1280697238627,0,0.0157921,convex_mesh_per_channel
4,510046,0,14,14,9208.000952,657.7143537143,35865.00460771,252,222,161,5,0,0,0,0,0,0,0,0,0,0.0054276,convex_mesh_per_channel
4,510046,1,14,14,10316.298776,736.878484,40086.49367272,252,222,249,5,0,0,0,0,0,0,0,0,0,0.0051346,convex_mesh_per_channel
4,510046,2,14,14,11014.490045,786.7492889286,43577.45001729,252,222,249,5,0,0,0,0,0,0,0,0,0,0.0052459,convex_mesh_per_channel
4,510046,3,14,14,9208.000952,657.7143537143,35865.00460771,252,222,161,5,0,0,0,0,0,0,0,0,0,0.0051909,convex_mesh_per_channel
4,510046,4,14,14,9208.000952,657.7143537143,35865.00460771,252,222,161,5,35,15,35,0,963.4674485467,245.3982096437,0.02429359428822,0.05600974778002,0,0.0158482,convex_mesh_per_channel
4,510046,5,14,14,7330.409442,523.6006744286,28807.04709621,223,189,65,4,35,12,35,0,1177.763207931,364.5847642528,0.03216227401527,0.1197994222854,0,0.022242,convex_mesh_per_channel
4,510047,0,12,12,7218.360833,601.5300694167,28081.80418493,256,226,12,3,0,0,0,0,0,0,0,0,0,0.0046933,convex_mesh_per_channel
4,510047,1,12,12,8665.022912,722.0852426667,33615.11457045,258,226,122,3,0,0,0,0,0,0,0,0,0,0.0044285,convex_mesh_per_channel
4,510047,2,12,12,8137.794993,678.14958275,31973.9749943,237,216,94,1,0,0,0,0,0,0,0,0,0,0.0056068,convex_mesh_per_channel
4,510047,3,12,12,7218.360833,601.5300694167,28081.80418493,256,226,12,3,0,0,0,0,0,0,0,0,0,0.0045776,convex_mesh_per_channel
4,510047,4,12,12,7218.360833,601.5300694167,28081.80418493,256,226,12,3,33,15,33,0,835.3930882369,232.1267475968,0.02051811286864,0.04836514867661,0,0.0157294,convex_mesh_per_channel
4,510047,5,12,12,6877.216556,573.1013796667,25871.08277463,278,253,0,0,33,16,33,0,526.6712446236,158.3687120193,0.01482203631198,0.03358703783818,0,0.0147171,convex_mesh_per_channel
4,510048,0,13,13,8473.672564,651.8209664615,31103.36280573,311,279,118,5,0,0,0,0,0,0,0,0,0,0.0031004,convex_mesh_per_channel
4,510048,1,13,13,9773.708942,751.8237647692,35923.54466712,311,279,230,5,0,0,0,0,0,0,0,0,0,0.0031423,convex_mesh_per_channel
4,510048,2,13,13,9683.591391,744.8916454615,36492.95692429,311,279,162,4,0,0,0,0,0,0,0,0,0,0.0030556,convex_mesh_per_channel
4,510048,3,13,13,8473.672564,651.8209664615,31103.36280573,311,279,118,5,0,0,0,0,0,0,0,0,0,0.0031883,convex_mesh_per_channel
4,510048,4,13,13,8473.672564,651.8209664615,31103.36280573,311,279,118,5,34,19,34,0,229.8123030708,68.27563445271,0.00726162908012,0.02063987723918,0,0.011673,convex_mesh_per_channel
4,510048,5,13,13,8417.287402,647.4836463077,31126.43700851,317,272,90,6,34,17,34,0,568.0046350176,75.33748719097,0.007778198960226,0.05825417371602,0,0.0151316,convex_mesh_per_channel
4,510049,0,15,15,7108.377799,473.8918532667,28051.88902977,231,202,22,2,0,0,0,0,0,0,0,0,0,0.0065132,convex_mesh_per_channel
4,510049,1,15,15,7616.814201,507.7876134,30569.07102228,232,202,22,2,0,0,0,0,0,0,0,0,0,0.0065195,convex_mesh_per_channel
4,510049,2,15,15,7513.0283,500.8685533333,30470.14152185,226,202,4,1,0,0,0,0,0,0,0,0,0,0.0066355,convex_mesh_per_channel
4,510049,3,15,15,7108.377799,473.8918532667,28051.88902977,231,202,22,2,0,0,0,0,0,0,0,0,0,0.0065092,convex_mesh_per_channel
4,510049,4,15,15,7108.377799,473.8918532667,28051.88902977,231,202,22,2,36,12,36,0,1045.108744039,263.6738125029,0.02579808027936,0.09482446670592,0,0.0195926,convex_mesh_per_channel
4,510049,5,15,15,6303.410112,420.2273408,24667.05057665,219,194,2,1,36,15,36,0,851.5503033935,292.9243546445,0.02559829475188,0.0447021611989,0,0.0245521,convex_mesh_per_channel
4,510050,0,10,10,6361.944691,636.1944691,22364.72344832,310,289,0,0,0,0,0,0,0,0,0,0,0,0.0035619,convex_mesh_per_channel
4,510050,1,10,10,6598.824713,659.8824713,23549.12356222,310,289,0,0,0,0,0,0,0,0,0,0,0,0.0034705,convex_mesh_per_channel
4,510050,2,10,10,6984.3354,698.43354,25476.67699623,310,289,0,0,0,0,0,0,0,0,0,0,0,0.0034706,convex_mesh_per_channel
4,510050,3,10,10,6361.944691,636.1944691,22364.72344832,310,289,0,0,0,0,0,0,0,0,0,0,0,0.0035852,convex_mesh_per_channel
4,510050,4,10,10,6361.944691,636.1944691,22364.72344832,310,289,0,0,31,14,31,0,635.8880328724,148.0844252462,0.01599661072097,0.05868704902464,0,0.0118113,convex_mesh_per_channel
4,510050,5,10,10,6211.717276,621.1717276,21473.58632655,295,278,38,1,31,15,31,0,364.5569734991,87.32063636668,0.008062693067909,0.02163056697285,0,0.0123748,convex_mesh_per_channel
4,510051,0,12,12,7797.368127,649.78067725,29766.84063421,258,236,86,1,0,0,0,0,0,0,0,0,0,0.0044142,convex_mesh_per_channel
4,510051,1,12,12,8618.914296,718.242858,33179.57156905,257,236,134,2,0,0,0,0,0,0,0,0,0,0.0046051,convex_mesh_per_channel
4,510051,2,12,12,8818.62233,734.8851941667,34873.11165363,258,236,86,1,0,0,0,0,0,0,0,0,0,0.004372,convex_mesh_per_channel
4,510051,3,12,12,7797.368127,649.78067725,29766.84063421,258,236,86,1,0,0,0,0,0,0,0,0,0,0.0044157,convex_mesh_per_channel
4,510051,4,12,12,7797.368127,649.78067725,29766.84063421,258,236,86,1,33,14,33,0,965.2176012384,231.507929158,0.02327748933572,0.09467744469472,0,0.0145278,convex_mesh_per_channel
4,510051,5,12,12,6523.902213,543.65851775,24739.51105778,256,236,0,0,33,13,33,0,826.5774617758,324.1917721667,0.03163471482376,0.07383251007058,0,0.0205264,convex_mesh_per_channel
4,510052,0,11,11,7440.97297,676.4520881818,28364.86480369,254,227,72,3,0,0,0,0,0,0,0,0,0,0.0059832,convex_mesh_per_channel
4,510052,1,11,11,7675.385341,697.7623037273,29536.9266519,254,227,72,3,0,0,0,0,0,0,0,0,0,0.0059607,convex_mesh_per_channel
4,510052,2,11,11,7783.913554,707.6285049091,30104.56772473,253,227,72,3,0,0,0,0,0,0,0,0,0,0.0060669,convex_mesh_per_channel
4,510052,3,11,11,7440.97297,676.4520881818,28364.86480369,254,227,72,3,0,0,0,0,0,0,0,0,0,0.0059515,convex_mesh_per_channel
4,510052,4,11,11,7440.97297,676.4520881818,28364.86480369,254,227,72,3,32,13,32,0,1004.079860477,250.8228545807,0.02172477807737,0.05754417213668,0,0.0182512,convex_mesh_per_channel
4,510052,5,11,11,6762.629935,614.7845395455,26013.1496856,255,230,0,0,32,13,32,0,269.747016896,42.62255438891,0.003673286607808,0.01746786974774,0,0.0158025,convex_mesh_per_channel
4,510053,0,15,15,6292.69562,419.5130413333,25143.47810568,201,184,0,0,0,0,0,0,0,0,0,0,0,0.0071571,convex_mesh_per_channel
4,510053,1,15,15,6634.426189,442.2950792667,26852.13096237,201,184,0,0,0,0,0,0,0,0,0,0,0,0.0071161,convex_mesh_per_channel
4,510053,2,15,15,7019.111048,467.9407365333,28775.55525935,201,184,0,0,0,0,0,0,0,0,0,0,0,0.0072628,convex_mesh_per_channel
4,510053,3,15,15,6292.69562,419.5130413333,25143.47810568,201,184,0,0,0,0,0,0,0,0,0,0,0,0.0071632,convex_mesh_per_channel
4,510053,4,15,15,6292.69562,419.5130413333,25143.47810568,201,184,0,0,36,14,36,0,1142.575306272,310.4648063457,0.02846816356138,0.06415968843216,0,0.0230515,convex_mesh_per_channel
4,510053,5,15,15,5758.292113,383.8861408667,22966.46057286,184,170,0,0,36,12,36,0,1152.386617239,397.0368395284,0.03706842329556,0.06398135116038,0,0.0345861,convex_mesh_per_channel
4,510054,0,12,12,7893.943282,657.8286068333,30594.71639713,271,240,40,3,0,0,0,0,0,0,0,0,0,0.0044598,convex_mesh_per_channel
4,510054,1,12,12,9412.731351,784.39427925,36293.65668983,270,240,168,3,0,0,0,0,0,0,0,0,0,0.0043949,convex_mesh_per_channel
4,510054,2,12,12,9622.746315,801.89552625,38593.73150883,268,240,88,1,0,0,0,0,0,0,0,0,0,0.004403,convex_mesh_per_channel
4,510054,3,12,12,7893.943282,657.8286068333,30594.71639713,271,240,40,3,0,0,0,0,0,0,0,0,0,0.0043715,convex_mesh_per_channel
4,510054,4,12,12,7893.943282,657.8286068333,30594.71639713,271,240,40,3,33,15,33,0,415.743292061,96.45515331448,0.009410333685743,0.02704350459603,0,0.0146196,convex_mesh_per_channel
4,510054,5,12,12,7637.609661,636.46747175,28883.0482857,260,240,87,2,33,13,33,0,1255.417970077,280.2800514879,0.02513869120429,0.09304132146926,0,0.0142024,convex_mesh_per_channel
4,510055,0,14,14,8269.802796,590.7001997143,31554.01400946,295,270,48,3,0,0,0,0,0,0,0,0,0,0.0039095,convex_mesh_per_channel
4,510055,1,14,14,9411.843052,672.2745037143,35774.21520983,291,270,154,3,0,0,0,0,0,0,0,0,0,0.0041323,convex_mesh_per_channel
4,510055,2,14,14,9758.664626,697.0474732857,38623.3230168,288,269,85,1,0,0,0,0,0,0,0,0,0,0.0039222,convex_mesh_per_channel
4,510055,3,14,14,8269.802796,590.7001997143,31554.01400946,295,270,48,3,0,0,0,0,0,0,0,0,0,0.003861,convex_mesh_per_channel
4,510055,4,14,14,8269.802796,590.7001997143,31554.01400946,295,270,48,3,35,17,35,0,554.5578552897,164.8097457325,0.01813682782634,0.0472475988997,0,0.0119771,convex_mesh_per_channel
4,510055,5,14,14,7300.141509,521.4386792143,28735.7075604,227,207,47,2,35,14,35,0,787.3543348512,269.5411705096,0.02402494066612,0.04458205983833,0,0.018771,convex_mesh_per_channel
4,510056,0,16,16,5704.317361,356.5198350625,22811.58679769,160,139,41,1,0,0,0,0,0,0,0,0,0,0.0098155,upper_bound_16
4,510056,1,16,16,6397.24188,399.8276175,25896.20939129,162,139,63,1,0,0,0,0,0,0,0,0,0,0.0097658,upper_bound_16
4,510056,2,16,16,6559.243287,409.9527054375,26731.21642971,161,139,63,1,0,0,0,0,0,0,0,0,0,0.0100474,upper_bound_16
4,510056,3,16,16,5704.317361,356.5198350625,22811.58679769,160,139,41,1,0,0,0,0,0,0,0,0,4,0.0098113,upper_bound_16
4,510056,4,16,16,5704.317361,356.5198350625,22811.58679769,160,139,41,1,33,9,33,0,836.3547827569,294.0004433928,0.02289896032946,0.04782181039283,4,0.028677,upper_bound_16
4,510056,5,16,16,5365.782379,335.3613986875,21693.91192934,140,118,43,1,28,6,28,0,768.6666864208,411.4968756232,0.03355046782983,0.06376969018648,9,0.0287231,upper_bound_16
4,510057,0,12,12,7161.796534,596.8163778333,27418.9826219,258,232,32,2,0,0,0,0,0,0,0,0,0,0.0047325,convex_mesh_per_channel
4,510057,1,12,12,7933.315678,661.1096398333,30561.57826777,259,232,78,2,0,0,0,0,0,0,0,0,0,0.0047042,convex_mesh_per_channel
4,510057,2,12,12,7493.172436,624.4310363333,29380.86219017,262,232,5,1,0,0,0,0,0,0,0,0,0,0.0047409,convex_mesh_per_channel
4,510057,3,12,12,7161.796534,596.8163778333,27418.9826219,258,232,32,2,0,0,0,0,0,0,0,0,0,0.0046587,convex_mesh_per_channel
4,510057,4,12,12,7161.796534,596.8163778333,27418.9826219,258,232,32,2,33,15,33,0,797.6019757773,245.3410805973,0.0236638056647,0.05212105055099,0,0.0159509,convex_mesh_per_channel
4,510057,5,12,12,7018.749428,584.8957856667,26148.74699595,255,232,74,2,33,13,33,0,932.0528049038,285.2653298149,0.02583261309807,0.05912437528454,0,0.0179254,convex_mesh_per_channel
4,510058,0,12,12,8411.443642,700.9536368333,31907.21828355,298,267,71,5,0,0,0,0,0,0,0,0,0,0.0036026,convex_mesh_per_channel
4,510058,1,12,12,10732.264404,894.355367,41166.32211635,291,267,239,3,0,0,0,0,0,0,0,0,0,0.0036313,convex_mesh_per_channel
4,510058,2,12,12,10405.310488,867.1092073333,40626.55248033,294,267,161,3,0,0,0,0,0,0,0,0,0,0.003536,convex_mesh_per_channel
4,510058,3,12,12,8411.443642,700.9536368333,31907.21828355,298,267,71,5,0,0,0,0,0,0,0,0,0,0.0037094,convex_mesh_per_channel
4,510058,4,12,12,8411.443642,700.9536368333,31907.21828355,298,267,71,5,33,17,33,0,904.5727263955,223.9778525789,0.02230569466092,0.05164368595166,0,0.0123389,convex_mesh_per_channel
4,510058,5,12,12,7800.608721,650.05072675,29828.04366461,283,243,39,3,33,14,33,0,768.7897481977,267.4076927919,0.02434783240422,0.05259147814723,0,0.0175474,convex_mesh_per_channel
4,510059,0,13,13,7286.464566,560.4972743077,29347.32282843,216,191,27,2,0,0,0,0,0,0,0,0,0,0.0089787,convex_mesh_per_channel
4,510059,1,13,13,8548.564924,657.5819172308,33517.82456198,214,191,173,2,0,0,0,0,0,0,0,0,0,0.0088825,convex_mesh_per_channel
4,510059,2,13,13,7428.799425,571.4461096154,30523.99714971,213,191,1,0,0,0,0,0,0,0,0,0,0,0.008707,convex_mesh_per_channel
4,510059,3,13,13,7286.464566,560.4972743077,29347.32282843,216,191,27,2,0,0,0,0,0,0,0,0,0,0.0088792,convex_mesh_per_channel
4,510059,4,13,13,7286.464566,560.4972743077,29347.32282843,216,191,27,2,34,13,34,0,1116.583399501,330.0572429668,0.02945279207193,0.06251998983277,0,0.0271385,convex_mesh_per_channel
