case_id,problem,seed,n,nd,nb,geometry,radius,error,outward,eigen_ratio,method,cleared,time_s,avg_s,move_m,measures,switches,miss,fallbacks,runtime_s,certificate
2918,4,212919,16,8,16,1,1500,3,0,8.245567424798e-05,0,16,9682.417848,605.1511155,38882.08924328,309,281,0,0,0.0006068,upper_bound_16
2918,4,212919,16,8,16,1,1500,3,0,8.245567424798e-05,1,16,9306.335824,581.645989,39176.67913448,232,201,10,1,0.0113953,upper_bound_16
2918,4,212919,16,8,16,1,1500,3,0,8.245567424798e-05,2,16,7287.47528,455.467205,30472.3764565,168,147,42,3,0.0065032,upper_bound_16
2919,4,212920,16,8,16,1,1000,4,1,0.0001267844933385,0,16,7693.490078,480.843129875,29727.4503898,281,263,0,0,0.0005903,upper_bound_16
2919,4,212920,16,8,16,1,1000,4,1,0.0001267844933385,1,16,11001.982241,687.6238900625,42369.91123411,386,356,54,6,0.0048188,upper_bound_16
2919,4,212920,16,8,16,1,1000,4,1,0.0001267844933385,2,16,9029.927138,564.370446125,37394.63576439,221,195,57,7,0.0049594,upper_bound_16
2920,4,212921,16,8,16,1,1250,0,0,6.682248552549e-05,0,16,9253.052431,578.3157769375,35640.2621173,331,300,30,2,0.000664,upper_bound_16
2920,4,212921,16,8,16,1,1250,0,0,6.682248552549e-05,1,16,7987.398865,499.2124290625,32961.99434754,222,199,2,0,0.0112271,upper_bound_16
2920,4,212921,16,8,16,1,1250,0,0,6.682248552549e-05,2,16,7708.579265,481.7862040625,31357.89632098,230,192,5,1,0.0083174,upper_bound_16
2921,4,212922,16,8,16,1,1500,1,1,2.631446757573e-05,0,16,8977.172989,561.0733118125,35865.86494591,292,264,0,1,0.000659,upper_bound_16
2921,4,212922,16,8,16,1,1500,1,1,2.631446757573e-05,1,16,9114.962238,569.685139875,36599.81119324,285,239,17,2,0.0088826,upper_bound_16
2921,4,212922,16,8,16,1,1500,1,1,2.631446757573e-05,2,16,7107.308689,444.2067930625,28621.54344524,218,180,11,0,0.0055173,upper_bound_16
2922,4,212923,16,8,16,1,1000,2,0,7.094208738312e-05,0,16,7483.439608,467.7149755,29192.19807268,253,237,21,1,0.0006082,upper_bound_16
2922,4,212923,16,8,16,1,1000,2,0,7.094208738312e-05,1,16,9499.071276,593.69195475,35335.35638826,389,362,15,2,0.0052112,upper_bound_16
2922,4,212923,16,8,16,1,1000,2,0,7.094208738312e-05,2,16,6428.470892,401.77943075,25812.35446199,200,180,2,0,0.0053985,upper_bound_16
2923,4,212924,16,8,16,1,1250,3,1,6.268935956597e-05,0,16,7604.521411,475.2825881875,31217.60704793,217,196,0,0,0.0006331,upper_bound_16
2923,4,212924,16,8,16,1,1250,3,1,6.268935956597e-05,1,16,7646.713395,477.9195871875,29998.56697847,265,242,0,0,0.0081736,upper_bound_16
2923,4,212924,16,8,16,1,1250,3,1,6.268935956597e-05,2,16,6556.083712,409.755232,26665.41857725,194,173,0,0,0.0051529,upper_bound_16
2924,4,212925,16,8,16,1,1500,4,0,3.893150074115e-05,0,16,8438.216871,527.3885544375,33656.08435808,273,244,6,1,0.0006601,upper_bound_16
2924,4,212925,16,8,16,1,1500,4,0,3.893150074115e-05,1,16,6820.017801,426.2511125625,27505.08901911,205,175,13,1,0.0131713,upper_bound_16
2924,4,212925,16,8,16,1,1500,4,0,3.893150074115e-05,2,16,8227.222194,514.201387125,33701.11097101,231,186,22,6,0.0075916,upper_bound_16
2925,4,212926,16,8,16,1,1000,0,1,7.500833486615e-05,0,16,8032.927542,502.057971375,31229.63772671,288,267,0,0,0.000592,upper_bound_16
2925,4,212926,16,8,16,1,1000,0,1,7.500833486615e-05,1,16,8142.146152,508.8841345,33735.73076262,214,191,18,2,0.0096386,upper_bound_16
2925,4,212926,16,8,16,1,1000,0,1,7.500833486615e-05,2,16,6324.784478,395.299029875,25983.92239471,177,157,2,0,0.0095164,upper_bound_16
2926,4,212927,16,8,16,1,1250,1,0,6.330537171067e-05,0,16,7123.086072,445.1928795,27875.43035803,247,230,1,0,0.00061,upper_bound_16
2926,4,212927,16,8,16,1,1250,1,0,6.330537171067e-05,1,16,7743.414418,483.963401125,32062.07209153,206,182,13,4,0.0109698,upper_bound_16
2926,4,212927,16,8,16,1,1250,1,0,6.330537171067e-05,2,16,7873.04547,492.065341875,33055.22738178,189,165,24,5,0.0069046,upper_bound_16
2927,4,212928,16,8,16,1,1500,2,1,6.370269976317e-05,0,16,10297.155093,643.5721933125,42260.7754621,299,264,2,2,0.0006459,upper_bound_16
2927,4,212928,16,8,16,1,1500,2,1,6.370269976317e-05,1,16,8795.346288,549.709143,36501.73145095,240,203,4,0,0.0102097,upper_bound_16
2927,4,212928,16,8,16,1,1500,2,1,6.370269976317e-05,2,16,7753.455426,484.590964125,29707.27712736,291,259,6,0,0.0042068,upper_bound_16
2928,4,212929,16,8,16,1,1000,3,0,4.119989217877e-05,0,16,8665.941975,541.6213734375,33014.70991243,316,295,36,1,0.000569,upper_bound_16
2928,4,212929,16,8,16,1,1000,3,0,4.119989217877e-05,1,16,7308.362533,456.7726583125,30421.81267213,194,174,0,0,0.0122573,upper_bound_16
2928,4,212929,16,8,16,1,1000,3,0,4.119989217877e-05,2,16,7245.355048,452.8346905,28551.77524086,232,211,28,1,0.0056683,upper_bound_16
2929,4,212930,16,8,16,1,1250,4,1,0.0001453325878894,0,16,9042.813444,565.17584025,38234.06722721,224,196,0,0,0.0005835,upper_bound_16
2929,4,212930,16,8,16,1,1250,4,1,0.0001453325878894,1,16,7971.779673,498.2362295625,30628.89837781,294,254,14,0,0.007665,upper_bound_16
2929,4,212930,16,8,16,1,1250,4,1,0.0001453325878894,2,16,6110.588742,381.911796375,24717.94372049,183,166,2,0,0.0105582,upper_bound_16
2930,4,212931,16,8,16,1,1500,0,0,4.72703773693e-05,0,16,6709.704368,419.356523,27848.52184732,179,162,1,0,0.0005794,upper_bound_16
2930,4,212931,16,8,16,1,1500,0,0,4.72703773693e-05,1,16,8064.782022,504.048876375,32363.91011078,253,217,10,3,0.0085829,upper_bound_16
2930,4,212931,16,8,16,1,1500,0,0,4.72703773693e-05,2,16,6934.426928,433.401683,28247.13462379,197,178,14,2,0.0067469,upper_bound_16
2931,4,212932,16,8,16,1,1000,1,1,3.306031336115e-05,0,16,11256.946448,703.559153,46659.73224597,312,273,4,0,0.0006469,upper_bound_16
2931,4,212932,16,8,16,1,1000,1,1,3.306031336115e-05,1,16,8559.073344,534.942084,32700.36671987,326,300,3,0,0.0054426,upper_bound_16
2931,4,212932,16,8,16,1,1000,1,1,3.306031336115e-05,2,16,9513.24489,594.577805625,37731.22451956,299,272,40,8,0.0033586,upper_bound_16
2932,4,212933,16,8,16,1,1250,2,0,3.671037548099e-05,0,16,6350.38763,396.899226875,24606.93817407,220,207,14,2,0.0006161,upper_bound_16
2932,4,212933,16,8,16,1,1250,2,0,3.671037548099e-05,1,16,7192.990467,449.5619041875,27659.95232046,255,237,23,3,0.0086999,upper_bound_16
2932,4,212933,16,8,16,1,1250,2,0,3.671037548099e-05,2,16,5754.60622,359.66288875,22983.03110244,178,155,11,1,0.0058743,upper_bound_16
2933,4,212934,16,8,16,1,1500,3,1,8.968360464024e-05,0,16,9818.294871,613.6434294375,39871.47436101,300,264,0,0,0.0006523,upper_bound_16
2933,4,212934,16,8,16,1,1500,3,1,8.968360464024e-05,1,16,8033.587421,502.0992138125,32707.93711116,240,212,0,0,0.0079476,upper_bound_16
2933,4,212934,16,8,16,1,1500,3,1,8.968360464024e-05,2,16,6646.230301,415.3893938125,26446.15150537,216,194,1,0,0.0083512,upper_bound_16
2934,4,212935,16,8,16,1,1000,4,0,0.0001023918551801,0,16,8843.129474,552.695592125,35030.64732141,278,250,39,5,0.0006385,upper_bound_16
2934,4,212935,16,8,16,1,1000,4,0,0.0001023918551801,1,16,8487.527304,530.4704565,33502.63654347,272,245,34,4,0.0107738,upper_bound_16
2934,4,212935,16,8,16,1,1000,4,0,0.0001023918551801,2,16,8063.124426,503.945276625,32505.62216738,235,211,32,3,0.0070902,upper_bound_16
2935,4,212936,16,8,16,1,1250,0,1,8.844767339068e-05,0,16,8907.685364,556.73033525,34928.42681463,282,261,57,6,0.0005633,upper_bound_16
2935,4,212936,16,8,16,1,1250,0,1,8.844767339068e-05,1,16,7627.515617,476.7197260625,31567.57809634,194,174,30,5,0.0126505,upper_bound_16
2935,4,212936,16,8,16,1,1250,0,1,8.844767339068e-05,2,16,8036.136346,502.258521625,33965.68180398,175,150,46,4,0.0068847,upper_bound_16
2936,4,212937,16,8,16,1,1500,1,0,6.361734557895e-05,0,16,7423.868283,463.9917676875,29954.34146895,213,186,34,2,0.0007117,upper_bound_16
2936,4,212937,16,8,16,1,1500,1,0,6.361734557895e-05,1,16,7393.720026,462.107501625,29723.6001265,228,199,10,2,0.0102814,upper_bound_16
2936,4,212937,16,8,16,1,1500,1,0,6.361734557895e-05,2,16,7214.137293,450.8835808125,30005.68643364,174,143,40,3,0.0100663,upper_bound_16
2937,4,212938,16,8,16,1,1000,2,1,5.215352022108e-05,0,16,8318.776425,519.9235265625,31758.88212656,315,288,8,0,0.0006623,upper_bound_16
2937,4,212938,16,8,16,1,1000,2,1,5.215352022108e-05,1,16,9269.61231,579.350769375,37828.06157519,267,238,17,1,0.0129055,upper_bound_16
2937,4,212938,16,8,16,1,1000,2,1,5.215352022108e-05,2,16,6762.789047,422.6743154375,27398.9452341,201,177,7,0,0.0085778,upper_bound_16
2938,4,212939,16,8,16,1,1250,3,0,7.808738828577e-05,0,16,7130.31701,445.644813125,27951.58506481,232,210,30,3,0.0006438,upper_bound_16
2938,4,212939,16,8,16,1,1250,3,0,7.808738828577e-05,1,16,6719.402734,419.962670875,27202.01367187,204,179,0,1,0.0104661,upper_bound_16
2938,4,212939,16,8,16,1,1250,3,0,7.808738828577e-05,2,16,7193.403766,449.587735375,29417.0188134,177,159,62,2,0.0085544,upper_bound_16
2939,4,212940,16,8,16,1,1500,4,1,9.11915706745e-05,0,16,8085.950998,505.371937375,32894.75499872,216,197,50,8,0.0005185,upper_bound_16
2939,4,212940,16,8,16,1,1500,4,1,9.11915706745e-05,1,16,9163.963353,572.7477095625,36934.81678543,265,234,46,8,0.0083903,upper_bound_16
2939,4,212940,16,8,16,1,1500,4,1,9.11915706745e-05,2,16,8728.222208,545.513888,35461.11098962,233,211,60,8,0.005277,upper_bound_16
2940,4,212941,16,8,16,2,1000,0,0,0.08633336348608,0,16,7867.022549,491.6889093125,28025.11275519,364,344,6,1,0.0006196,upper_bound_16
2940,4,212941,16,8,16,2,1000,0,0,0.08633336348608,1,16,3213.401519,200.8375949375,12967.00760526,90,84,2,1,0.0228912,upper_bound_16
2940,4,212941,16,8,16,2,1000,0,0,0.08633336348608,2,16,3760.128672,235.008042,14620.64344887,84,69,89,3,0.009122,upper_bound_16
2941,4,212942,16,8,16,2,1250,1,1,0.1425524974092,0,16,9161.448629,572.5905393125,33507.24314688,401,372,1,0,0.0006679,upper_bound_16
2941,4,212942,16,8,16,2,1250,1,1,0.1425524974092,1,16,4122.353845,257.6471153125,16776.76923043,112,85,14,2,0.0149864,upper_bound_16
2941,4,212942,16,8,16,2,1250,1,1,0.1425524974092,2,16,9815.539946,613.471246625,38542.69980521,320,280,49,7,0.0045695,upper_bound_16
2942,4,212943,16,8,16,2,1500,2,0,0.0949543373154,0,16,4074.510579,254.6569111875,17542.5529023,82,76,0,1,0.0006004,upper_bound_16
2942,4,212943,16,8,16,2,1500,2,0,0.0949543373154,1,16,7336.964697,458.5602935625,28004.82346972,279,252,3,1,0.0092405,upper_bound_16
2942,4,212943,16,8,16,2,1500,2,0,0.0949543373154,2,16,7654.107899,478.3817436875,27770.53950888,340,317,1,0,0.0034933,upper_bound_16
2943,4,212944,16,8,16,2,1000,3,1,0.0835684673565,0,16,8490.475744,530.654734,33477.37872006,261,242,56,6,0.0005769,upper_bound_16
2943,4,212944,16,8,16,2,1000,3,1,0.0835684673565,1,16,9818.320131,613.6450081875,35561.60068506,425,399,34,5,0.0049911,upper_bound_16
2943,4,212944,16,8,16,2,1000,3,1,0.0835684673565,2,16,5161.508194,322.594262125,21207.54103215,116,104,52,5,0.00872,upper_bound_16
2944,4,212945,16,8,16,2,1250,4,0,0.02966235407363,0,16,12243.436336,765.214771,47482.18169791,416,377,70,4,0.0006853,upper_bound_16
2944,4,212945,16,8,16,2,1250,4,0,0.02966235407363,1,16,9949.09832,621.818645,35160.49159599,477,443,3,1,0.0052927,upper_bound_16
2944,4,212945,16,8,16,2,1250,4,0,0.02966235407363,2,16,3510.891574,219.430723375,14274.45787307,97,85,2,0,0.011762,upper_bound_16
2945,4,212946,16,8,16,2,1500,0,1,0.1105927220328,0,16,8527.462736,532.966421,34442.31368279,264,236,1,1,0.0007197,upper_bound_16
2945,4,212946,16,8,16,2,1500,0,1,0.1105927220328,1,16,10046.420972,627.90131075,38757.10484705,369,295,25,7,0.0055192,upper_bound_16
2945,4,212946,16,8,16,2,1500,0,1,0.1105927220328,2,16,7030.690968,439.4181855,26663.45485432,274,248,0,0,0.0048588,upper_bound_16
2946,4,212947,16,8,16,2,1000,1,0,0.07554126709044,0,16,6735.03412,420.9396325,25530.17064122,251,234,20,2,0.0005945,upper_bound_16
2946,4,212947,16,8,16,2,1000,1,0,0.07554126709044,1,16,9536.694099,596.0433811875,34678.47049178,419,390,12,3,0.0049562,upper_bound_16
2946,4,212947,16,8,16,2,1000,1,0,0.07554126709044,2,16,5540.425794,346.276612125,22657.12897306,149,130,18,1,0.0097448,upper_bound_16
2947,4,212948,16,8,16,2,1250,2,1,0.06531935985629,0,16,11189.554196,699.34713725,41452.77098327,476,436,1,0,0.0006916,upper_bound_16
2947,4,212948,16,8,16,2,1250,2,1,0.06531935985629,1,16,3723.52472,232.720295,14802.62358846,113,97,7,0,0.0271711,upper_bound_16
2947,4,212948,16,8,16,2,1250,2,1,0.06531935985629,2,16,4495.128108,280.94550675,17065.64054792,167,149,6,0,0.0081333,upper_bound_16
2948,4,212949,16,8,16,2,1500,3,0,0.12775824953,0,16,6222.380559,388.8987849375,27806.90279963,83,70,32,6,0.0005945,upper_bound_16
2948,4,212949,16,8,16,2,1500,3,0,0.12775824953,1,16,5686.119173,355.3824483125,24735.59586561,95,82,34,6,0.0276486,upper_bound_16
2948,4,212949,16,8,16,2,1500,3,0,0.12775824953,2,16,8141.775019,508.8609386875,30148.87510709,341,309,6,2,0.0040942,upper_bound_16
2949,4,212950,16,8,16,2,1000,4,1,0.1111557707127,0,16,3450.088282,215.630517625,14645.44140818,74,65,2,0,0.0006265,upper_bound_16
2949,4,212950,16,8,16,2,1000,4,1,0.1111557707127,1,16,6907.225081,431.7015675625,26071.12539855,270,248,5,0,0.0104916,upper_bound_16
2949,4,212950,16,8,16,2,1000,4,1,0.1111557707127,2,16,4760.509348,297.53183425,18187.54675645,169,153,15,1,0.0093786,upper_bound_16
2950,4,212951,16,8,16,2,1250,0,0,0.1003332781272,0,16,4842.940663,302.6837914375,19299.70332981,152,143,0,0,0.0005979,upper_bound_16
2950,4,212951,16,8,16,2,1250,0,0,0.1003332781272,1,16,7226.861349,451.6788343125,26099.30674344,325,299,1,1,0.0071059,upper_bound_16
2950,4,212951,16,8,16,2,1250,0,0,0.1003332781272,2,16,6011.614765,375.7259228125,24748.07382674,165,145,4,1,0.0101387,upper_bound_16
2951,4,212952,16,8,16,2,1500,1,1,0.06564986220761,0,16,4162.547866,260.159241625,17812.73933517,88,77,1,0,0.0006216,upper_bound_16
2951,4,212952,16,8,16,2,1500,1,1,0.06564986220761,1,16,3967.340272,247.958767,15831.7013697,119,96,10,0,0.014369,upper_bound_16
2951,4,212952,16,8,16,2,1500,1,1,0.06564986220761,2,16,8935.44341,558.465213125,33887.21704601,329,292,47,5,0.0035972,upper_bound_16
2952,4,212953,16,8,16,2,1000,2,0,0.1358252329953,0,16,6042.153417,377.6345885625,26360.76707831,100,85,35,4,0.0005934,upper_bound_16
2952,4,212953,16,8,16,2,1000,2,0,0.1358252329953,1,16,7384.430868,461.52692925,29757.15435274,226,199,8,2,0.00824,upper_bound_16
2952,4,212953,16,8,16,2,1000,2,0,0.1358252329953,2,16,5786.104251,361.6315156875,22670.52125562,190,171,17,2,0.0068267,upper_bound_16
2953,4,212954,16,8,16,2,1250,3,1,0.09883476319849,0,16,9501.419469,593.8387168125,39592.09733929,256,223,0,0,0.0006522,upper_bound_16
2953,4,212954,16,8,16,2,1250,3,1,0.09883476319849,1,16,7368.435234,460.527202125,26037.17617424,350,331,0,0,0.0063796,upper_bound_16
2953,4,212954,16,8,16,2,1250,3,1,0.09883476319849,2,16,6050.181854,378.136365875,24580.90928555,179,159,0,0,0.0083526,upper_bound_16
2954,4,212955,16,8,16,2,1500,4,0,0.06774366850446,0,16,6572.207568,410.762973,29126.03783844,108,79,16,2,0.0006824,upper_bound_16
2954,4,212955,16,8,16,2,1500,4,0,0.06774366850446,1,16,9053.837419,565.8648386875,34824.18708207,336,299,10,1,0.0072094,upper_bound_16
2954,4,212955,16,8,16,2,1500,4,0,0.06774366850446,2,16,5907.88522,369.24282625,23724.42607236,175,133,25,4,0.0080071,upper_bound_16
2955,4,212956,16,8,16,2,1000,0,1,0.05480935436923,0,16,8886.524326,555.407770375,31947.62163439,403,381,7,1,0.0006024,upper_bound_16
2955,4,212956,16,8,16,2,1000,0,1,0.05480935436923,1,16,6230.537007,389.4085629375,26277.68504383,149,129,7,1,0.0250693,upper_bound_16
2955,4,212956,16,8,16,2,1000,0,1,0.05480935436923,2,16,4666.677641,291.6673525625,16378.38822051,217,202,8,1,0.004831,upper_bound_16
2956,4,212957,16,8,16,2,1250,1,0,0.1038309365482,0,16,4676.031637,292.2519773125,20325.15818462,90,72,3,1,0.0006605,upper_bound_16
2956,4,212957,16,8,16,2,1250,1,0,0.1038309365482,1,16,4299.791053,268.7369408125,18178.95526893,98,85,3,0,0.0181816,upper_bound_16
2956,4,212957,16,8,16,2,1250,1,0,0.1038309365482,2,16,7957.862097,497.3663810625,31549.31050752,265,222,7,2,0.0066882,upper_bound_16
2957,4,212958,16,8,16,2,1500,2,1,0.09916423114136,0,16,11572.249291,723.2655806875,44656.2464543,432,392,3,1,0.0008165,upper_bound_16
2957,4,212958,16,8,16,2,1500,2,1,0.09916423114136,1,16,9708.504533,606.7815333125,37352.52266089,360,313,15,0,0.0089634,upper_bound_16
2957,4,212958,16,8,16,2,1500,2,1,0.09916423114136,2,16,7083.799796,442.73748725,27373.99898585,256,222,9,0,0.004624,upper_bound_16
2958,4,212959,16,8,16,2,1000,3,0,0.1983662725806,0,16,7998.253464,499.8908415,32161.26737819,210,193,81,7,0.0005187,upper_bound_16
2958,4,212959,16,8,16,2,1000,3,0,0.1983662725806,1,16,8849.068502,553.066781375,33400.34248081,334,308,37,5,0.0068575,upper_bound_16
2958,4,212959,16,8,16,2,1000,3,0,0.1983662725806,2,16,7096.71412,443.5446325,28298.57064972,210,187,40,3,0.0065807,upper_bound_16
2959,4,212960,16,8,16,2,1250,4,1,0.08303628035754,0,16,7984.988614,499.061788375,31739.9430877,264,237,0,0,0.0006441,upper_bound_16
2959,4,212960,16,8,16,2,1250,4,1,0.08303628035754,1,16,7900.715682,493.794730125,29808.57841047,315,284,0,1,0.00561,upper_bound_16
2959,4,212960,16,8,16,2,1250,4,1,0.08303628035754,2,16,5184.43666,324.02729125,20162.18335117,162,142,40,4,0.0085897,upper_bound_16
2960,4,212961,16,8,16,2,1500,0,0,0.05245025031135,0,16,10997.395097,687.3371935625,41571.97553149,433,396,14,1,0.0006114,upper_bound_16
2960,4,212961,16,8,16,2,1500,0,0,0.05245025031135,1,16,3611.91549,225.744718125,14464.57746197,104,95,8,1,0.0190369,upper_bound_16
2960,4,212961,16,8,16,2,1500,0,0,0.05245025031135,2,16,3815.8473,238.49045625,15049.23655991,78,72,88,2,0.010165,upper_bound_16
2961,4,212962,16,8,16,2,1000,1,1,0.06614262544562,0,16,4734.97374,295.93585875,20309.86870934,93,74,18,1,0.0006152,upper_bound_16
2961,4,212962,16,8,16,2,1000,1,1,0.06614262544562,1,16,9081.095309,567.5684568125,35710.47656481,295,261,41,3,0.0101157,upper_bound_16
2961,4,212962,16,8,16,2,1000,1,1,0.06614262544562,2,16,4880.51702,305.03231375,18237.58508426,186,166,19,1,0.0083537,upper_bound_16
2962,4,212963,16,8,16,2,1250,2,0,0.04877077350767,0,16,5069.68656,316.85541,21343.43283436,111,91,25,2,0.0006127,upper_bound_16
2962,4,212963,16,8,16,2,1250,2,0,0.04877077350767,1,16,8208.895786,513.055986625,34439.47894444,200,172,23,2,0.0218134,upper_bound_16
2962,4,212963,16,8,16,2,1250,2,0,0.04877077350767,2,16,4746.311868,296.64449175,17531.55934483,195,185,0,0,0.005791,upper_bound_16
2963,4,212964,16,8,16,2,1500,3,1,0.07138688895331,0,16,5140.877697,321.3048560625,22474.38845723,76,66,40,7,0.0005715,upper_bound_16
2963,4,212964,16,8,16,2,1500,3,1,0.07138688895331,1,16,7738.427694,483.651730875,29222.13846932,305,265,8,3,0.0092737,upper_bound_16
2963,4,212964,16,8,16,2,1500,3,1,0.07138688895331,2,16,7342.420094,458.901255875,27412.10046076,292,266,18,3,0.0043931,upper_bound_16
2964,4,212965,16,8,16,2,1000,4,0,0.1273390688161,0,16,4655.326485,290.9579053125,19911.63244428,97,81,9,2,0.0006288,upper_bound_16
2964,4,212965,16,8,16,2,1000,4,0,0.1273390688161,1,16,3117.897798,194.868612375,12864.48899581,77,68,4,1,0.0182973,upper_bound_16
2964,4,212965,16,8,16,2,1000,4,0,0.1273390688161,2,16,7354.028151,459.6267594375,26605.14074255,304,271,54,2,0.00497,upper_bound_16
2965,4,212966,16,8,16,2,1250,0,1,0.1759914885569,0,16,8068.045563,504.2528476875,31635.22781162,256,237,48,8,0.0009061,upper_bound_16
2965,4,212966,16,8,16,2,1250,0,1,0.1759914885569,1,16,9705.014574,606.563410875,35745.0728622,405,373,26,6,0.0074405,upper_bound_16
2965,4,212966,16,8,16,2,1250,0,1,0.1759914885569,2,16,5964.211384,372.7632115,24896.05693352,128,112,51,8,0.0113694,upper_bound_16
2966,4,212967,16,8,16,2,1500,1,0,0.06141135924591,0,16,9550.42212,596.9013825,38132.11056392,295,267,34,4,0.0007303,upper_bound_16
2966,4,212967,16,8,16,2,1500,1,0,0.06141135924591,1,16,10335.135404,645.94596275,37385.67702311,464,416,14,2,0.0050546,upper_bound_16
2966,4,212967,16,8,16,2,1500,1,0,0.06141135924591,2,16,5752.448808,359.5280505,23912.24404563,145,120,15,1,0.0105398,upper_bound_16
2967,4,212968,16,8,16,2,1000,2,1,0.1077404029705,0,16,9162.522511,572.6576569375,33677.61258208,383,351,27,3,0.000599,upper_bound_16
2967,4,212968,16,8,16,2,1000,2,1,0.1077404029705,1,16,4284.738292,267.79614325,17963.69144751,104,89,1,1,0.019408,upper_bound_16
2967,4,212968,16,8,16,2,1000,2,1,0.1077404029705,2,16,3628.131698,226.758231125,15075.65850048,88,72,7,1,0.0128096,upper_bound_16
2968,4,212969,16,8,16,2,1250,3,0,0.03729669020808,0,16,3567.57206,222.97325375,15302.86031528,71,63,3,1,0.0005864,upper_bound_16
2968,4,212969,16,8,16,2,1250,3,0,0.03729669020808,1,16,6418.150555,401.1344096875,24055.75272508,236,218,43,2,0.0087499,upper_bound_16
2968,4,212969,16,8,16,2,1250,3,0,0.03729669020808,2,16,8580.661865,536.2913665625,31568.30934284,350,314,41,3,0.0033988,upper_bound_16
2969,4,212970,16,8,16,2,1500,4,1,0.1848692465777,0,16,9242.311615,577.6444759375,37626.5581157,252,221,52,9,0.0006568,upper_bound_16
2969,4,212970,16,8,16,2,1500,4,1,0.1848692465777,1,16,9957.19875,622.324921875,37490.99376225,391,352,24,5,0.0060482,upper_bound_16
2969,4,212970,16,8,16,2,1500,4,1,0.1848692465777,2,16,8120.911203,507.5569501875,31259.5559979,282,253,42,6,0.0046406,upper_bound_16
2970,4,212971,16,13,0,0,1000,0,0,0.4408628086572,0,16,12728.283791,795.5177369375,52446.41908107,227,202,274,5,0.0005575,upper_bound_16
2970,4,212971,16,13,0,0,1000,0,0,0.4408628086572,1,16,7285.504792,455.3440495,29627.52408208,181,159,72,2,0.0127595,upper_bound_16
2970,4,212971,16,13,0,0,1000,0,0,0.4408628086572,2,16,7561.189809,472.5743630625,30210.94910471,173,154,140,4,0.00794,upper_bound_16
2971,4,212972,16,13,0,0,1250,1,1,0.3528582484433,0,16,11998.839458,749.927466125,48054.19722027,337,302,107,3,0.0006177,upper_bound_16
2971,4,212972,16,13,0,0,1250,1,1,0.3528582484433,1,16,10675.28709,667.205443125,42041.43537303,317,281,107,3,0.0079781,upper_bound_16
2971,4,212972,16,13,0,0,1250,1,1,0.3528582484433,2,16,7862.375084,491.39844275,31266.8754668,251,226,16,1,0.0037575,upper_bound_16
2972,4,212973,16,13,0,0,1500,2,0,0.3531617481062,0,16,8204.0472,512.75295,35195.23599512,129,98,114,2,0.0006815,upper_bound_16
2972,4,212973,16,13,0,0,1500,2,0,0.3531617481062,1,16,7487.101418,467.943838625,30665.5071033,210,170,18,3,0.0190944,upper_bound_16
2972,4,212973,16,13,0,0,1500,2,0,0.3531617481062,2,16,8915.794484,557.23715525,36078.97223709,174,132,206,3,0.0107334,upper_bound_16
2973,4,212974,16,13,0,0,1000,3,1,0.4462497495038,0,16,14560.276352,910.017272,59151.3814094,278,252,336,7,0.0005584,upper_bound_16
2973,4,212974,16,13,0,0,1000,3,1,0.4462497495038,1,16,12230.324967,764.3953104375,48766.62467334,257,230,294,6,0.0087378,upper_bound_16
2973,4,212974,16,13,0,0,1000,3,1,0.4462497495038,2,16,8942.181558,558.886347375,34470.90764474,274,256,114,2,0.0034424,upper_bound_16
2974,4,212975,16,13,0,0,1250,4,0,0.8309977516133,0,16,10772.37062,673.27316375,43021.85301554,296,257,117,4,0.0006397,upper_bound_16
2974,4,212975,16,13,0,0,1250,4,0,0.8309977516133,1,16,10599.005268,662.43782925,42820.02625079,250,216,163,4,0.0129317,upper_bound_16
2974,4,212975,16,13,0,0,1250,4,0,0.8309977516133,2,16,8899.244013,556.2027508125,35746.22001701,230,193,109,3,0.0071487,upper_bound_16
2975,4,212976,16,13,0,0,1500,0,1,0.5746962970821,0,16,10343.227805,646.4517378125,43376.13898762,253,215,36,3,0.0006297,upper_bound_16
2975,4,212976,16,13,0,0,1500,0,1,0.5746962970821,1,16,6354.912852,397.18205325,25869.56425797,182,167,8,1,0.0105227,upper_bound_16
2975,4,212976,16,13,0,0,1500,0,1,0.5746962970821,2,16,8162.292244,510.14326525,32586.46121647,252,221,28,3,0.004934,upper_bound_16
2976,4,212977,16,13,0,0,1000,1,0,0.6143219189859,0,16,10268.134551,641.7584094375,42535.67270592,192,172,183,4,0.0005917,upper_bound_16
2976,4,212977,16,13,0,0,1000,1,0,0.6143219189859,1,16,12707.800422,794.237526375,49254.00196566,288,263,358,7,0.0080974,upper_bound_16
2976,4,212977,16,13,0,0,1000,1,0,0.6143219189859,2,16,9226.600547,576.6625341875,36453.00263925,251,220,127,5,0.004937,upper_bound_16
2977,4,212978,16,13,0,0,1250,2,1,0.4212684827429,0,16,11764.499551,735.2812219375,49047.49773375,288,255,60,4,0.000585,upper_bound_16
2977,4,212978,16,13,0,0,1250,2,1,0.4212684827429,1,16,11614.721379,725.9200861875,46348.606386,243,210,280,4,0.0100419,upper_bound_16
2977,4,212978,16,13,0,0,1250,2,1,0.4212684827429,2,16,7192.485617,449.5303510625,28497.42809209,236,206,9,0,0.0078852,upper_bound_16
2978,4,212979,16,13,0,0,1500,3,0,0.8125157988564,0,16,9599.246683,599.9529176875,41376.23336528,199,162,29,2,0.0009592,upper_bound_16
