problem,seed,variant,stress,error,total,cleared,ratio,time_s,avg_s,move_m,measures,switches,miss,fallbacks,audits,runtime_s,certificate
4,120073,6,2,2,10,10,1,9017.253122,901.7253122,34386.2656313,352,321,3,1,22,0.0067917,convex_mesh_per_channel
4,120074,6,2,2,14,14,1,8257.705403,589.836100214,32958.5270177,271,238,1,1,32,0.0119344,convex_mesh_per_channel
4,120075,6,2,2,12,12,1,8831.558866,735.963238833,34247.7943417,325,297,0,1,25,0.0092354,convex_mesh_per_channel
4,120076,6,2,2,11,11,1,9349.843034,849.985730364,35139.2151808,381,344,6,2,25,0.0073437,convex_mesh_per_channel
4,120077,6,2,2,14,14,1,8257.705403,589.836100214,32958.5270177,271,238,1,1,32,0.011488,convex_mesh_per_channel
4,120078,6,2,2,15,15,1,9077.887895,605.192526333,37874.4395079,230,194,28,1,34,0.0129648,convex_mesh_per_channel
4,120079,6,2,2,14,14,1,8257.705403,589.836100214,32958.5270177,271,238,1,1,32,0.0114398,convex_mesh_per_channel
4,120080,6,2,2,14,14,1,8258.705403,589.907528786,32958.5270177,271,239,1,1,32,0.0115422,convex_mesh_per_channel
4,120081,6,2,2,16,16,1,8419.646671,526.227916938,34798.2333719,233,203,4,0,36,0.0118379,upper_bound_16
4,120082,6,2,2,12,12,1,8830.558866,735.8799055,34247.7943417,325,296,0,1,25,0.0073544,convex_mesh_per_channel
4,120083,6,2,2,11,11,1,9350.843034,850.076639455,35139.2151808,381,345,6,2,25,0.0066632,convex_mesh_per_channel
4,120084,6,2,2,16,16,1,8420.646671,526.290416938,34798.2333719,233,204,4,0,36,0.0119474,upper_bound_16
4,120085,6,2,2,10,10,1,9017.253122,901.7253122,34386.2656313,352,321,3,1,22,0.0068128,convex_mesh_per_channel
4,120086,6,2,2,14,14,1,8257.705403,589.836100214,32958.5270177,271,238,1,1,32,0.0113992,convex_mesh_per_channel
4,120087,6,2,2,13,13,1,9847.294943,757.484226385,38866.4745993,294,266,91,1,27,0.009873,convex_mesh_per_channel
4,120088,6,2,2,14,14,1,8258.705403,589.907528786,32958.5270177,271,239,1,1,32,0.0115065,convex_mesh_per_channel
4,120089,6,2,2,12,12,1,8829.558866,735.796572167,34247.7943417,325,295,0,1,25,0.0074623,convex_mesh_per_channel
4,120090,6,2,2,14,14,1,8257.705403,589.836100214,32958.5270177,271,238,1,1,32,0.0114161,convex_mesh_per_channel
4,120091,6,2,2,10,10,1,9017.253122,901.7253122,34386.2656313,352,321,3,1,22,0.0065927,convex_mesh_per_channel
4,120092,6,2,2,14,14,1,8258.705403,589.907528786,32958.5270177,271,239,1,1,32,0.0113795,convex_mesh_per_channel
4,120093,6,2,2,13,13,1,9846.294943,757.407303308,38866.4745993,294,265,91,1,27,0.009543,convex_mesh_per_channel
4,120094,6,2,2,10,10,1,9016.253122,901.6253122,34386.2656313,352,320,3,1,22,0.0065111,convex_mesh_per_channel
4,120095,6,2,2,16,16,1,8419.646671,526.227916938,34798.2333719,233,203,4,0,36,0.0118251,upper_bound_16
4,120096,6,2,2,11,11,1,9349.843034,849.985730364,35139.2151808,381,344,6,2,25,0.006597,convex_mesh_per_channel
4,120097,6,2,2,10,10,1,9017.253122,901.7253122,34386.2656313,352,321,3,1,22,0.0065536,convex_mesh_per_channel
4,120098,6,2,2,13,13,1,9848.294943,757.561149462,38866.4745993,294,267,91,1,27,0.0096934,convex_mesh_per_channel
4,120099,6,2,2,14,14,1,8258.705403,589.907528786,32958.5270177,271,239,1,1,32,0.0117385,convex_mesh_per_channel
4,120100,6,2,2,11,11,1,9349.843034,849.985730364,35139.2151808,381,344,6,2,25,0.0067224,convex_mesh_per_channel
