endpoint,kind,date,original_bill,alternative_bill_same_trajectory,bill_increase,no_return_shadow_policy_bill
fixed6000,q2,2025-11-17,52613.44906876382,52613.44906876382,0.0,52613.44906876382
fixed6000,q2,2025-11-18,51929.88380898919,51929.88380898919,0.0,51929.88380898919
fixed6000,q2,2025-11-19,50773.41883707992,50773.41883707992,0.0,50773.41883707992
fixed6000,q2,2025-11-20,52102.21125254771,52102.21125254771,0.0,52102.21125254771
fixed6000,q2,2025-11-21,20115.84149597658,20115.84149597658,0.0,20115.84149597658
fixed6000,q2,2025-11-22,19913.46129379153,19913.46129379153,0.0,19913.46129379153
fixed6000,q2,2025-11-23,52818.67864726047,52818.67864726047,0.0,52818.67864726047
fixed6000,q2,2025-11-24,51749.0994643522,51749.0994643522,0.0,51749.0994643522
fixed6000,q2,2025-11-25,53322.251774253375,53322.251774253375,0.0,53322.251774253375
fixed6000,q2,2025-11-26,53265.92820958222,53265.92820958222,0.0,53265.92820958222
fixed6000,q2,2025-11-27,52933.93615530907,52933.93615530907,0.0,52933.93615530907
fixed6000,q2,2025-11-28,19883.857935995726,19883.857935995726,0.0,19883.857935995726
fixed6000,q2,2025-11-29,21720.61413096165,21720.61413096165,0.0,21720.61413096165
fixed6000,q2,2025-11-30,54661.2739358912,54661.2739358912,0.0,54661.2739358912
fixed6000,q2,2025-12-01,74904.25051757025,74904.25051757025,0.0,74904.25051757025
fixed6000,q2,2025-12-02,84619.56881078574,84619.56881078574,0.0,84619.56881078574
fixed6000,q2,2025-12-03,71342.91732228859,71342.91732228859,0.0,71342.91732228859
fixed6000,q2,2025-12-04,70645.75990985389,70645.75990985389,0.0,70645.75990985389
fixed6000,q2,2025-12-05,29154.5515350473,29154.5515350473,0.0,29154.5515350473
fixed6000,q2,2025-12-06,31642.671170843525,31642.671170843525,0.0,31642.671170843525
fixed6000,q2,2025-12-07,68279.07922595089,68279.07922595089,0.0,68279.07922595089
fixed6000,q2,2025-12-08,65468.43083375339,65468.43083375339,0.0,65468.43083375339
fixed6000,q2,2025-12-09,65290.81589157863,65290.81589157863,0.0,65290.81589157863
fixed6000,q2,2025-12-10,62342.60418130377,62342.60418130377,0.0,62342.60418130377
fixed6000,q2,2025-12-11,62974.88190006722,62974.88190006722,0.0,62974.88190006722
fixed6000,q2,2025-12-12,28713.89215456994,28713.89215456994,0.0,28713.89215456994
fixed6000,q2,2025-12-13,29934.800954175902,29934.800954175902,0.0,29934.800954175902
fixed6000,q2,2025-12-14,65477.28483487156,65477.28483487156,0.0,65477.28483487156
fixed6000,q2,2025-12-15,62457.61004571118,62457.61004571118,0.0,62457.61004571118
fixed6000,q2,2025-12-16,65315.69941657209,65315.69941657209,0.0,65315.69941657209
fixed6000,q2,2025-12-17,66081.92414421184,66081.92414421184,0.0,66081.92414421184
fixed6000,q2,2025-12-18,64321.377512462765,64321.377512462765,0.0,64321.377512462765
fixed6000,q2,2025-12-19,27233.042616718027,27233.042616718027,0.0,27233.042616718027
fixed6000,q2,2025-12-20,27370.619386450297,27370.619386450297,0.0,27370.619386450297
fixed6000,q2,2025-12-21,65624.74936722562,65624.74936722562,0.0,65624.74936722562
fixed6000,q2,2025-12-22,64567.741111597425,64567.741111597425,0.0,64567.741111597425
fixed6000,q2,2025-12-23,62857.995043551826,62857.995043551826,0.0,62857.995043551826
fixed6000,q2,2025-12-24,62134.465579468626,62134.465579468626,0.0,62134.465579468626
fixed6000,q2,2025-12-25,63535.9225053287,63535.9225053287,0.0,63535.9225053287
fixed6000,q2,2025-12-26,29419.46446708725,29419.46446708725,0.0,29419.46446708725
fixed6000,q2,2025-12-27,28758.22504852577,28758.22504852577,0.0,28758.22504852577
fixed6000,q2,2025-12-28,63190.2481877974,63190.2481877974,0.0,63190.2481877974
fixed6000,q2,2025-12-29,62675.54820193285,62675.54820193285,0.0,62675.54820193285
fixed6000,q2,2025-12-30,64725.043967065656,64725.043967065656,0.0,64725.043967065656
fixed6000,q2,2025-12-31,63531.52791057029,63531.52791057029,0.0,63531.52791057029
fixed6000,q3,2025-02-01,25061.315363129674,28114.8669607686,3053.5515976389233,26588.091161949134
fixed6000,q3,2025-02-02,56495.873248289776,61200.35857248226,4704.485324192492,58848.11591038601
fixed6000,q3,2025-02-03,56960.26660804189,61876.14503283353,4915.878424791626,59418.20582043771
fixed6000,q3,2025-02-04,59582.60426851739,65094.57870048619,5511.974431968808,62338.59148450178
fixed6000,q3,2025-02-05,55603.63605770032,57800.7466596495,2197.1106019491795,56702.191358674914
fixed6000,q3,2025-02-06,57654.05122056157,63538.981890827126,5884.930670265567,60596.51655569435
fixed6000,q3,2025-02-07,22871.05320393016,25847.670522015334,2976.6173180851715,24359.36186297275
fixed6000,q3,2025-02-08,19873.440848164704,19884.726890127276,11.286041962570266,19879.08386914599
fixed6000,q3,2025-02-09,55363.63556396292,57026.46870971286,1662.8331457499423,56195.05213683789
fixed6000,q3,2025-02-10,52009.803301689695,55964.06600190801,3954.2627002183176,53986.93465179885
fixed6000,q3,2025-02-11,52428.21839275008,55388.77616693738,2960.557774187297,53908.49727984373
fixed6000,q3,2025-02-12,51545.361681042166,54057.9907494723,2512.629068430143,52801.676215257234
fixed6000,q3,2025-02-13,49700.93043904001,52802.88121792714,3101.950778887136,51251.90582848357
fixed6000,q3,2025-02-14,19676.151243743123,19812.224611559537,136.07336781641612,19744.18792765133
fixed6000,q3,2025-02-15,19643.138072344067,20172.61159086319,529.473518519123,19907.87483160363
fixed6000,q3,2025-02-16,52827.69962066136,57534.67319790183,4706.973577240464,55181.186409281596
fixed6000,q3,2025-02-17,50723.97035064979,56728.04642935934,6004.076078709554,53726.00839000457
fixed6000,q3,2025-02-18,48787.14184939653,48788.78390376427,1.6420543677351978,48787.96287658041
fixed6000,q3,2025-02-19,49470.13823559152,49527.39538810577,57.257152514255495,49498.76681184865
fixed6000,q3,2025-02-20,48450.46698809857,50869.29825288836,2418.831264789795,49659.882620493474
fixed6000,q3,2025-02-21,18187.908816999236,18258.008528765797,70.09971176655891,18222.958672882516
fixed6000,q3,2025-02-22,19269.678005565773,19443.299494532228,173.6214889664566,19356.488750049
fixed6000,q3,2025-02-23,48360.87115831193,50616.46745334678,2255.5962950348453,49488.66930582935
fixed6000,q3,2025-02-24,46997.46483165723,47832.048104334586,834.5832726773626,47414.7564679959
fixed6000,q3,2025-02-25,47001.27150807952,52255.20280463703,5253.931296557519,49628.23715635827
fixed6000,q3,2025-02-26,46561.51402211211,46660.343713547205,98.829691435097,46610.92886782966
fixed6000,q3,2025-02-27,44437.06555062451,44450.38209053151,13.316539906993967,44443.723820578016
fixed6000,q3,2025-02-28,17538.13559908332,17789.698302479188,251.56270339586524,17663.916950781255
fixed6000,q3,2025-03-01,20665.073505930974,21882.93142990626,1217.8579239752878,21274.002467918617
fixed6000,q3,2025-03-02,50494.01787718423,52821.51407971738,2327.496202533148,51657.76597845081
fixed6000,q3,2025-03-03,50100.80055531296,52349.93681284135,2249.1362575283897,51225.368684077155
fixed6000,q3,2025-03-04,47423.706622814796,47717.531503432256,293.82488061746005,47570.61906312352
fixed6000,q3,2025-03-05,49032.9080693119,54615.7185294168,5582.810460104898,51824.313299364345
fixed6000,q3,2025-03-06,44520.33547921425,46125.97731415257,1605.641834938317,45323.156396683415
fixed6000,q3,2025-03-07,16994.26853509996,17747.930489314353,753.6619542143942,17371.099512207154
fixed6000,q3,2025-03-08,18563.4355351028,18563.4355351028,1.1368683772161603e-13,18563.4355351028
fixed6000,q3,2025-03-09,44378.2688547265,47207.84838207105,2829.579527344553,45793.058618398776
fixed6000,q3,2025-03-10,45399.714240201734,45456.79630942918,57.08206922744432,45428.255274815456
fixed6000,q3,2025-03-11,43035.179756483965,43038.551557169994,3.3718006860308947,43036.86565682698
fixed6000,q3,2025-03-12,43639.97432485917,45613.63152230649,1973.6571974473127,44626.80292358283
fixed6000,q3,2025-03-13,44690.13377020809,45881.72274442509,1191.588974217006,45285.928257316584
fixed6000,q3,2025-03-14,16353.50234718422,16353.575250382042,0.0729031978227681,16353.538798783131
fixed6000,q3,2025-03-15,18149.75991502477,18154.451843461597,4.6919284368304375,18152.105879243183
fixed6000,q3,2025-03-16,44314.276993692416,45208.65588912946,894.3788954370411,44761.46644141094
fixed6000,q3,2025-03-17,40094.97639351686,42168.74788803998,2073.7714945231187,41131.86214077842
fixed6000,q3,2025-03-18,44005.567892364445,49692.18396971644,5686.616077351993,46848.87593104044
fixed6000,q3,2025-03-19,41034.480096148065,41034.480096148065,0.0,41034.480096148065
fixed6000,q3,2025-03-20,41031.60181094053,42801.818325940025,1770.2165149994896,41916.710068440276
fixed6000,q3,2025-03-21,15458.749725268528,15623.969691303693,165.21996603516493,15541.35970828611
fixed6000,q3,2025-03-22,18660.57994071426,18665.72221844004,5.142277725783401,18663.15107957715
fixed6000,q3,2025-03-23,42431.540278755594,47107.7217655104,4676.181486754815,44769.631022133
fixed6000,q3,2025-03-24,40195.94844517171,41961.10384346661,1765.155398294906,41078.526144319156
fixed6000,q3,2025-03-25,43387.33813214231,47688.619127535305,4301.280995393006,45537.9786298388
fixed6000,q3,2025-03-26,39697.4552481705,42770.97446852207,3073.5192203515653,41234.21485834629
fixed6000,q3,2025-03-27,37796.60755395042,39736.50133537322,1939.8937814227897,38766.55444466182
fixed6000,q3,2025-03-28,15782.505606435761,15964.298093222762,181.7924867870021,15873.401849829263
fixed6000,q3,2025-03-29,17168.963826151157,17173.29536608482,4.331539933667386,17171.12959611799
fixed6000,q3,2025-03-30,39103.210394178765,43767.46686348783,4664.25646930907,41435.3386288333
fixed6000,q3,2025-03-31,37210.338996167964,37580.86320782988,370.524211661921,37395.601101998924
fixed6000,q3,2025-04-01,41359.11006429662,41592.61673979579,233.50667549917074,41475.863402046205
fixed6000,q3,2025-04-02,41459.40295478355,42865.11257724056,1405.709622457008,42162.25776601205
fixed6000,q3,2025-04-03,38814.24176720009,42187.41637847734,3373.1746112772507,40500.829072838715
fixed6000,q3,2025-04-04,14269.6415445582,14270.372576102902,0.7310315447019775,14270.007060330552
fixed6000,q3,2025-04-05,17126.329951145715,17129.428708616677,3.0987574709609476,17127.879329881194
fixed6000,q3,2025-04-06,38038.748067936605,40129.01446129628,2090.2663933596796,39083.881264616444
fixed6000,q3,2025-04-07,35788.87675779763,36304.41515413621,515.5383963385812,36046.645955966924
fixed6000,q3,2025-04-08,39259.70174473477,43710.51904502556,4450.817300290795,41485.11039488017
fixed6000,q3,2025-04-09,40306.17004149628,42799.90404952041,2493.734008024124,41553.03704550835
fixed6000,q3,2025-04-10,35045.09357572114,36184.52480676088,1139.4312310397356,35614.80919124102
fixed6000,q3,2025-04-11,13493.856395935156,13493.856395935156,0.0,13493.856395935156
fixed6000,q3,2025-04-12,16878.40233863119,17420.934115882977,542.5317772517888,17149.668227257087
fixed6000,q3,2025-04-13,36802.84618062223,39345.22776850969,2542.381587887461,38074.03697456596
fixed6000,q3,2025-04-14,37068.61280189386,41948.19997139764,4879.587169503779,39508.40638664576
fixed6000,q3,2025-04-15,34661.31735872866,35522.910742742104,861.5933840134503,35092.11405073538
fixed6000,q3,2025-04-16,37378.01405597477,38289.92457981825,911.910523843485,37833.96931789651
fixed6000,q3,2025-04-17,32848.41305112316,33658.68376321606,810.2707120929038,33253.54840716961
fixed6000,q3,2025-04-18,13545.575526261431,13660.203235547931,114.62770928649924,13602.889380904682
fixed6000,q3,2025-04-19,15793.26283351441,15799.570567066381,6.307733551967544,15796.416700290396
fixed6000,q3,2025-04-20,36031.59172739896,37210.8857330338,1179.2940056348375,36621.238730216384
fixed6000,q3,2025-04-21,34084.69683093898,36325.685592088455,2240.9887611494764,35205.191211513724
fixed6000,q3,2025-04-22,34614.42960917074,34925.40437328171,310.9747641109704,34769.916991226215
fixed6000,q3,2025-04-23,34310.94482764081,34332.92361266004,21.97878501922496,34321.934220150426
fixed6000,q3,2025-04-24,31405.042191507793,32404.672382526707,999.630191018915,31904.85728701725
fixed6000,q3,2025-04-25,12726.032986404862,13062.419702973752,336.38671656889255,12894.226344689307
fixed6000,q3,2025-04-26,15930.293849437337,15930.363752804695,0.06990336735645997,15930.328801121015
fixed6000,q3,2025-04-27,34269.81299415782,35093.48974977454,823.676755616721,34681.65137196618
fixed6000,q3,2025-04-28,38303.70249887326,40165.6426860939,1861.940187220648,39234.67259248358
fixed6000,q3,2025-04-29,34491.4104383044,36037.1648879131,1545.754449608703,35264.28766310876
fixed6000,q3,2025-04-30,32699.62176176525,33341.36552458825,641.743762822992,33020.49364317675
fixed6000,q3,2025-05-01,38539.32861336629,39537.52290518169,998.1942918153997,39038.42575927399
fixed6000,q3,2025-05-02,21183.60238223025,21187.931900596155,4.329518365904107,21185.767141413202
fixed6000,q3,2025-05-03,22489.103604895157,22489.103604895157,0.0,22489.103604895157
fixed6000,q3,2025-05-04,40617.988713031664,44500.9666405507,3882.9779275190317,42559.47767679118
fixed6000,q3,2025-05-05,41357.325717063686,43746.74695224021,2389.42123517653,42552.036334651944
fixed6000,q3,2025-05-06,40562.72101292981,41207.345964103966,644.624951174161,40885.03348851689
fixed6000,q3,2025-05-07,41894.48741120642,41909.699915790676,15.212504584255953,41902.09366349855
fixed6000,q3,2025-05-08,37869.949518661786,40999.764394961014,3129.814876299225,39434.8569568114
fixed6000,q3,2025-05-09,15959.651729214198,15970.048286426781,10.396557212584185,15964.850007820489
fixed6000,q3,2025-05-10,18149.43796374457,18149.43796374457,0.0,18149.43796374457
fixed6000,q3,2025-05-11,37806.17133197275,38456.66516096361,650.4938289908612,38131.41824646818
fixed6000,q3,2025-05-12,36819.95287232807,37310.29210740821,490.33923508014567,37065.12248986814
fixed6000,q3,2025-05-13,39489.54255318859,43545.93145445487,4056.3889012662767,41517.737003821734
fixed6000,q3,2025-05-14,39279.89281688178,43353.05675300909,4073.1639361273133,41316.47478494544
fixed6000,q3,2025-05-15,35801.33040921362,38316.57219752796,2515.241788314341,37058.951303370784
fixed6000,q3,2025-05-16,15528.220781760134,15698.962273086752,170.74149132662006,15613.591527423443
fixed6000,q3,2025-05-17,18618.901200384025,19093.74985919954,474.84865881550934,18856.325529791782
fixed6000,q3,2025-05-18,39721.345416168646,43795.88797177691,4074.542555608264,41758.61669397278
fixed6000,q3,2025-05-19,36083.832239598516,37428.253630273146,1344.4213906746322,36756.04293493583
fixed6000,q3,2025-05-20,36558.204535922225,36886.96153205971,328.75699613747946,36722.583033990966
fixed6000,q3,2025-05-21,36645.0675618987,36952.887887855264,307.82032595657586,36798.97772487698
fixed6000,q3,2025-05-22,34287.59813270711,36032.436758949814,1744.8386262427066,35160.01744582847
fixed6000,q3,2025-05-23,14904.44593463917,14904.44593463917,0.0,14904.44593463917
fixed6000,q3,2025-05-24,18278.64736060021,18542.00442549263,263.3570648924169,18410.32589304642
fixed6000,q3,2025-05-25,35392.42670790479,36752.23981582654,1359.8131079217465,36072.33326186567
fixed6000,q3,2025-05-26,38256.76595211301,38784.8057823182,528.0398302051861,38520.78586721561
fixed6000,q3,2025-05-27,35561.5995498589,36130.179471133655,568.5799212747487,35845.88951049629
fixed6000,q3,2025-05-28,37442.32457440193,39585.535262926234,2143.2106885243006,38513.929918664086
fixed6000,q3,2025-05-29,34760.024696506174,35553.864984964806,793.8402884586299,35156.94484073549
fixed6000,q3,2025-05-30,16010.832616913547,16037.242905172781,26.410288259235564,16024.037761043164
fixed6000,q3,2025-05-31,19436.549882789688,20406.034095717318,969.4842129276317,19921.291989253503
fixed6000,q3,2025-06-01,56679.98561787329,62238.00483115442,5558.019213281146,59458.995224513856
fixed6000,q3,2025-06-02,55556.50478626228,60665.43624175508,5108.9314554928005,58110.97051400868
fixed6000,q3,2025-06-03,51725.84263311494,52713.191858555496,987.3492254405418,52219.51724583521
fixed6000,q3,2025-06-04,51820.352490586134,59134.4715277388,7314.1190371526645,55477.412009162465
fixed6000,q3,2025-06-05,49607.51914227669,50602.6243005273,995.1051582506091,50105.071721402
fixed6000,q3,2025-06-06,27190.768141900182,28495.52572088509,1304.7575789849063,27843.14693139264
fixed6000,q3,2025-06-07,28343.896574841172,28641.94790404785,298.05132920667916,28492.922239444513
fixed6000,q3,2025-06-08,49398.536452811066,52933.814312290255,3535.277859479188,51166.17538255066
fixed6000,q3,2025-06-09,52867.05376425431,57493.75643197576,4626.702667721439,55180.405098115036
fixed6000,q3,2025-06-10,50653.16835924702,52546.6906258759,1893.5222666288823,51599.92949256145
fixed6000,q3,2025-06-11,55137.340723967376,56607.15546056624,1469.814736598875,55872.248092266804
fixed6000,q3,2025-06-12,49837.61452239523,51252.05281367269,1414.4382912774595,50544.833668033956
fixed6000,q3,2025-06-13,23009.32878670627,23449.49368828779,440.16490158151714,23229.41123749703
fixed6000,q3,2025-06-14,25726.96270153675,27082.450094735257,1355.4873931985053,26404.706398136004
fixed6000,q3,2025-06-15,49463.882683260854,50460.52042888092,996.6377456200701,49962.20155607088
fixed6000,q3,2025-06-16,51288.40041847995,51629.60324423634,341.2028257563918,51459.001831358146
fixed6000,q3,2025-06-17,53293.55960069179,53903.90402868259,610.3444279907906,53598.7318146872
fixed6000,q3,2025-06-18,52652.85556169532,55979.921001233975,3327.0654395386555,54316.38828146466
fixed6000,q3,2025-06-19,47448.13324661432,50901.11179408427,3452.978547469952,49174.622520349294
fixed6000,q3,2025-06-20,21364.29616154966,21821.646098643865,457.3499370942048,21592.97113009676
fixed6000,q3,2025-06-21,25206.740795950158,25618.852725748962,412.11192979880354,25412.79676084956
fixed6000,q3,2025-06-22,47208.50999831794,49368.76785329376,2160.2578549758177,48288.63892580585
fixed6000,q3,2025-06-23,47444.26887664773,48687.87084900451,1243.6019723567783,48066.069862826116
fixed6000,q3,2025-06-24,54935.058331242864,58336.20566328192,3401.1473320390573,56635.631997262404
fixed6000,q3,2025-06-25,49691.37190831717,51373.934663378495,1682.5627550613249,50532.65328584783
fixed6000,q3,2025-06-26,47595.29959398124,49095.76625838222,1500.4666644009753,48345.53292618173
fixed6000,q3,2025-06-27,21536.925336127268,23164.337343772888,1627.412007645616,22350.631339950076
fixed6000,q3,2025-06-28,22711.478366365962,22750.841241740796,39.36287537483768,22731.15980405338
fixed6000,q3,2025-06-29,48204.55907627353,48337.02437646786,132.46530019432834,48270.79172637069
fixed6000,q3,2025-06-30,50363.25157343286,51786.76490936827,1423.5133359354113,51075.00824140056
fixed6000,q3,2025-07-01,62038.23713397305,62038.23713397305,1.1368683772161603e-13,62038.23713397305
fixed6000,q3,2025-07-02,55784.40088622377,55784.40088622377,0.0,55784.40088622377
fixed6000,q3,2025-07-03,57792.17933333139,58376.09282328637,583.9134899549812,58084.13607830889
fixed6000,q3,2025-07-04,30987.324679028643,30987.324679028643,0.0,30987.324679028643
fixed6000,q3,2025-07-05,35645.74291507127,35645.74291507127,0.0,35645.74291507127
